age,annual_income,employment_years,loan_amount,credit_score,existing_debt,num_open_accounts,previous_defaults,loan_purpose,debt_to_income,loan_to_income,risk_category
37,101237.87,3.1,10555.34,585,6860.52,2,0,debt_consolidation,0.0678,0.1043,Low
44,51600.77,2.5,25914.37,677,6228.43,14,0,other,0.1207,0.5022,Medium
28,30547.26,8.7,7808.73,657,2807.45,0,0,business,0.0919,0.2556,High
47,27889.64,11.5,26263.34,735,3031.09,0,0,business,0.1087,0.9417,Low
43,30980.1,11.9,16599.98,597,1476.0,2,0,debt_consolidation,0.0476,0.5358,Medium
28,26466.82,2.4,33199.57,663,3035.14,2,1,debt_consolidation,0.1147,1.2543,High
28,68489.94,1.8,8987.62,569,2687.85,4,0,education,0.0392,0.1312,Low
46,44911.28,3.0,11632.41,749,2611.57,7,0,home_improvement,0.0581,0.259,Low
33,72258.29,2.1,11441.42,640,3591.84,5,0,debt_consolidation,0.0497,0.1583,Low
59,87968.74,6.3,7958.79,575,27760.71,7,0,debt_consolidation,0.3156,0.0905,Medium
57,77295.5,1.2,43635.4,699,17406.08,6,0,debt_consolidation,0.2252,0.5645,Low
48,67306.47,5.4,8712.98,735,15757.74,0,0,medical,0.2341,0.1295,Low
45,56600.02,13.1,7672.16,612,3240.32,13,1,business,0.0572,0.1355,Medium
36,44570.1,1.6,31931.34,816,5047.46,9,0,debt_consolidation,0.1132,0.7164,Medium
22,46081.96,5.6,21157.95,771,3544.37,14,0,education,0.0769,0.4591,Low
38,65655.83,0.8,11917.17,653,1885.05,7,0,business,0.0287,0.1815,Low
37,30313.31,0.6,4396.18,615,4910.96,0,1,business,0.162,0.145,Medium
50,47717.7,0.6,37362.2,545,6045.97,4,0,home_improvement,0.1267,0.783,Medium
59,33812.27,0.7,42940.95,564,11876.26,2,0,debt_consolidation,0.3512,1.2699,High
33,88123.19,1.2,19268.65,499,5404.67,6,1,business,0.0613,0.2187,Medium
52,70159.65,4.1,18259.75,697,722.87,4,0,business,0.0103,0.2603,Low
49,142732.46,7.3,15103.21,644,2487.35,1,0,business,0.0174,0.1058,Low
50,33561.99,0.7,10323.81,607,3170.46,14,1,home_improvement,0.0945,0.3076,High
38,35410.48,10.2,27614.42,422,1297.55,0,1,business,0.0366,0.7798,Medium
33,50450.63,9.2,10614.15,692,3131.86,13,0,business,0.0621,0.2104,Low
63,34107.44,6.5,18671.12,646,10205.3,9,0,home_improvement,0.2992,0.5474,Medium
41,64139.13,2.8,15227.99,651,3187.0,5,0,medical,0.0497,0.2374,Low
50,47787.69,0.0,13265.51,650,8927.53,5,0,home_improvement,0.1868,0.2776,Medium
41,38397.0,6.6,8011.17,732,5244.82,13,0,debt_consolidation,0.1366,0.2086,Low
37,84440.49,10.6,6522.62,520,10142.85,7,0,debt_consolidation,0.1201,0.0772,High
60,19442.29,2.0,17974.08,838,1554.1,8,0,debt_consolidation,0.0799,0.9244,Medium
39,64283.39,6.3,10311.02,544,7145.62,12,0,debt_consolidation,0.1112,0.1604,Medium
35,37213.76,0.3,14569.75,631,2810.77,1,0,business,0.0755,0.3915,Medium
29,73745.72,6.2,15067.03,433,13861.07,12,0,home_improvement,0.188,0.2043,Medium
30,83127.25,0.4,16086.77,662,1763.79,4,0,debt_consolidation,0.0212,0.1935,Medium
64,15706.42,4.4,12432.2,624,11799.55,4,0,debt_consolidation,0.7512,0.7915,High
51,44098.84,4.6,19712.73,648,4929.36,14,0,medical,0.1118,0.447,Low
43,50468.05,1.8,12720.34,679,6408.16,13,0,other,0.127,0.252,Low
50,15079.36,0.4,11566.22,609,5446.68,9,0,medical,0.3612,0.767,High
53,54933.32,14.9,20810.97,774,1193.29,7,0,education,0.0217,0.3788,Low
29,37645.68,3.8,13575.44,609,8229.17,8,0,business,0.2186,0.3606,Low
21,26826.25,4.3,15357.5,692,4222.18,4,0,medical,0.1574,0.5725,Low
64,35410.21,4.8,23564.08,580,14235.67,4,0,business,0.402,0.6654,High
55,32478.81,11.1,17210.76,731,7793.26,14,0,home_improvement,0.2399,0.5299,Low
31,36848.54,0.3,23368.28,566,10091.2,2,0,debt_consolidation,0.2738,0.6342,Medium
54,53774.88,11.2,5173.99,630,4282.58,13,0,debt_consolidation,0.0796,0.0962,Low
36,80067.34,1.4,65243.11,600,7683.15,5,0,home_improvement,0.096,0.8148,Medium
29,47149.66,0.4,20585.16,674,8979.36,6,1,business,0.1904,0.4366,Low
52,85082.7,5.4,19135.29,579,11414.23,2,1,debt_consolidation,0.1342,0.2249,Medium
35,29057.19,18.9,12298.2,594,9846.06,14,0,debt_consolidation,0.3388,0.4232,Medium
32,52915.13,0.3,5431.81,636,12924.72,1,0,debt_consolidation,0.2442,0.1026,Medium
53,140548.2,2.8,20562.12,614,2700.33,13,0,home_improvement,0.0192,0.1463,Medium
34,22130.62,3.8,25989.27,652,4631.0,13,1,education,0.2092,1.1743,High
28,21712.02,1.5,4802.49,586,3622.06,11,0,debt_consolidation,0.1668,0.2212,Low
28,92965.7,20.3,22731.84,590,6773.81,12,0,home_improvement,0.0729,0.2445,Low
47,54735.22,5.1,33738.86,647,4139.13,1,0,debt_consolidation,0.0756,0.6164,Medium
32,36288.28,9.3,32933.19,761,2766.84,8,0,other,0.0762,0.9075,Low
21,27866.02,2.7,18374.84,625,3239.73,5,0,other,0.1163,0.6594,Low
63,48146.6,2.2,12749.06,707,4460.79,13,0,home_improvement,0.0926,0.2648,Low
60,52406.69,4.0,23593.56,681,4023.62,1,0,other,0.0768,0.4502,Low
62,52536.51,2.9,17125.41,585,2327.33,4,0,other,0.0443,0.326,High
31,27730.17,6.3,16626.78,708,4857.47,6,0,business,0.1752,0.5996,Medium
59,41420.27,1.5,9738.88,642,5400.32,0,1,home_improvement,0.1304,0.2351,Low
63,36899.69,3.0,5075.16,730,2902.49,13,1,debt_consolidation,0.0787,0.1375,Low
51,67725.76,11.3,22343.12,850,3233.54,10,0,business,0.0477,0.3299,Low
37,28560.37,7.1,10996.83,653,15010.62,12,0,medical,0.5256,0.385,High
53,50920.14,0.9,7419.87,747,1299.46,7,0,home_improvement,0.0255,0.1457,Low
52,182976.54,10.9,6854.62,733,5381.9,10,0,business,0.0294,0.0375,Low
49,27601.76,4.4,11981.29,615,18989.68,12,0,home_improvement,0.688,0.4341,High
41,33737.61,5.7,6413.92,613,3894.1,14,0,education,0.1154,0.1901,High
41,46773.35,1.7,25519.04,545,9763.33,5,0,business,0.2087,0.5456,High
60,11258.43,2.9,18489.1,742,1369.74,0,0,business,0.1217,1.6421,Medium
43,24018.66,8.2,26116.84,579,1171.02,7,0,debt_consolidation,0.0488,1.0873,High
26,57259.35,2.0,7197.56,603,4840.71,12,0,business,0.0845,0.1257,Low
42,44898.74,0.9,5783.16,802,2427.42,4,0,home_improvement,0.0541,0.1288,Low
58,83062.91,2.4,38338.41,609,8073.27,6,0,education,0.0972,0.4616,High
57,43518.33,0.4,8264.36,781,6564.57,9,0,business,0.1508,0.1899,Low
28,41644.64,6.3,14147.39,806,20816.27,3,0,debt_consolidation,0.4998,0.3397,Low
61,34494.83,0.8,8449.42,580,8615.65,1,1,business,0.2498,0.2449,Medium
55,41298.33,1.7,8158.41,709,4308.06,11,0,education,0.1043,0.1975,Low
31,26747.76,10.6,19090.18,688,7451.71,7,0,education,0.2786,0.7137,Medium
44,45536.39,3.9,12366.65,713,4505.38,3,0,home_improvement,0.0989,0.2716,Low
41,30163.01,1.9,29383.82,744,1716.62,13,0,education,0.0569,0.9741,Medium
22,26758.76,4.0,4581.56,505,9028.44,7,0,home_improvement,0.3374,0.1712,Medium
60,35606.07,1.2,13218.04,697,7583.82,8,0,home_improvement,0.213,0.3712,Low
39,61425.26,0.1,9830.7,706,2792.24,12,0,business,0.0455,0.16,Medium
59,52634.54,4.6,11528.52,611,17040.94,10,0,debt_consolidation,0.3238,0.219,Low
48,68446.2,6.3,12020.32,725,2843.84,12,0,debt_consolidation,0.0415,0.1756,Low
37,30896.0,10.6,19651.38,749,21118.94,3,0,debt_consolidation,0.6835,0.636,Low
26,48698.42,7.4,11953.01,611,4499.08,7,0,other,0.0924,0.2454,High
39,114794.18,13.1,12027.15,546,1304.76,3,0,debt_consolidation,0.0114,0.1048,Low
58,98593.18,21.3,37993.02,799,22126.13,13,0,business,0.2244,0.3853,Low
48,25917.7,6.8,6425.35,584,11441.31,7,0,business,0.4414,0.2479,Medium
22,29607.95,10.1,6963.85,543,10647.12,0,0,debt_consolidation,0.3596,0.2352,Medium
58,114546.39,5.6,40715.45,666,600.28,1,0,debt_consolidation,0.0052,0.3554,Low
57,61437.47,0.9,37248.12,469,899.7,11,0,debt_consolidation,0.0146,0.6063,Medium
24,44561.92,1.0,4554.9,656,11184.61,11,0,debt_consolidation,0.251,0.1022,Medium
42,42141.75,0.6,48330.68,717,11603.15,9,0,debt_consolidation,0.2753,1.1468,High
46,54925.33,14.3,18908.43,605,1562.74,2,1,education,0.0285,0.3443,Medium
63,55270.62,5.6,8733.13,692,7005.93,1,0,debt_consolidation,0.1268,0.158,Low
56,37549.65,7.8,13403.72,688,4705.47,9,1,medical,0.1253,0.357,Low
33,45179.55,2.0,10324.91,690,1882.49,7,1,business,0.0417,0.2285,High
52,36897.15,3.1,13364.98,618,3320.22,14,0,debt_consolidation,0.09,0.3622,Low
37,53336.18,0.2,10415.01,653,21857.05,9,0,debt_consolidation,0.4098,0.1953,Low
61,33901.56,11.0,6591.53,665,2446.35,11,1,business,0.0722,0.1944,Low
56,26007.15,9.6,6044.51,656,1222.87,10,0,debt_consolidation,0.047,0.2324,Low
39,102507.16,7.7,15200.86,637,3368.71,8,0,debt_consolidation,0.0329,0.1483,Medium
55,47344.8,0.3,8264.05,794,452.52,8,0,education,0.0096,0.1745,Low
60,114522.58,1.0,5686.19,676,3965.94,0,0,home_improvement,0.0346,0.0497,Low
48,18654.8,2.0,18377.92,683,1324.62,13,0,medical,0.071,0.9851,Medium
21,23748.23,1.5,18260.99,552,2066.98,12,0,other,0.087,0.7689,Medium
62,61907.55,9.1,18267.13,834,6007.08,12,0,home_improvement,0.097,0.2951,Low
38,47364.76,1.1,13998.45,720,1480.02,8,0,home_improvement,0.0312,0.2955,Low
60,27478.38,3.8,7895.54,677,2159.52,7,0,home_improvement,0.0786,0.2873,Medium
53,86530.11,4.2,27504.78,788,16893.14,7,0,medical,0.1952,0.3179,High
32,31731.12,2.8,22671.48,556,5562.69,2,0,other,0.1753,0.7145,High
28,89257.02,1.4,50899.41,562,6094.4,7,0,home_improvement,0.0683,0.5703,Low
44,47324.46,16.1,28458.4,735,8181.58,1,1,other,0.1729,0.6013,Medium
36,28710.97,2.7,16172.86,751,4991.97,1,0,business,0.1739,0.5633,Low
24,35088.57,6.5,38559.59,502,10737.72,3,0,debt_consolidation,0.306,1.0989,High
58,97350.83,1.0,13965.26,571,7906.34,6,0,debt_consolidation,0.0812,0.1435,Medium
64,42240.15,8.7,14034.22,529,2109.6,11,1,home_improvement,0.0499,0.3322,High
47,79711.6,1.2,12985.24,727,6789.91,3,0,home_improvement,0.0852,0.1629,Low
29,98737.5,5.6,9873.17,658,1417.23,1,0,medical,0.0144,0.1,Low
36,47088.7,3.5,50781.64,687,538.29,13,0,education,0.0114,1.0784,High
32,43844.45,0.8,8114.36,567,13971.8,4,0,debt_consolidation,0.3187,0.1851,High
51,40035.26,0.1,4941.39,671,4360.84,7,0,debt_consolidation,0.1089,0.1234,Low
44,58457.12,13.4,10099.1,527,11874.0,12,0,education,0.2031,0.1728,Medium
34,104085.19,0.7,16633.26,716,4792.22,13,0,home_improvement,0.046,0.1598,Low
45,26541.95,6.1,9657.03,794,8213.91,6,0,debt_consolidation,0.3095,0.3638,Low
54,54697.66,5.3,10793.24,469,13178.51,6,0,debt_consolidation,0.2409,0.1973,Medium
23,53526.91,2.1,4219.1,760,1519.74,8,0,debt_consolidation,0.0284,0.0788,Low
44,19888.69,1.0,6313.11,642,6918.11,11,0,other,0.3478,0.3174,Medium
62,31453.55,1.0,6057.6,678,8511.49,4,0,debt_consolidation,0.2706,0.1926,Medium
29,34847.25,4.4,22079.27,619,7970.84,3,0,business,0.2287,0.6336,High
46,71826.93,4.0,5764.51,565,1453.73,9,0,debt_consolidation,0.0202,0.0803,Medium
40,78391.87,10.4,9046.15,784,4692.72,10,0,other,0.0599,0.1154,Low
60,19193.19,5.1,11926.88,600,8779.98,11,1,business,0.4574,0.6214,High
30,67480.98,8.6,6994.03,773,8126.22,14,0,other,0.1204,0.1036,Low
39,63257.18,0.2,15765.59,714,20280.7,8,0,home_improvement,0.3206,0.2492,Medium
23,65459.92,5.6,17499.95,632,7963.02,10,0,home_improvement,0.1216,0.2673,Medium
44,52911.34,1.3,32116.62,787,2716.72,10,0,education,0.0513,0.607,Low
25,78843.48,1.5,13381.5,647,10704.46,12,0,other,0.1358,0.1697,Medium
23,88058.83,6.4,3753.92,756,10815.59,10,0,debt_consolidation,0.1228,0.0426,Medium
47,21656.64,7.9,9449.49,751,2156.04,0,0,home_improvement,0.0996,0.4363,Low
36,47840.98,2.3,11264.34,549,38728.1,14,0,other,0.8095,0.2354,High
35,43163.72,7.8,28948.61,589,39307.7,12,0,home_improvement,0.9106,0.6707,High
55,36813.74,2.9,11648.84,635,3097.13,5,0,other,0.0841,0.3164,Low
32,39055.77,9.7,17057.66,636,1475.43,10,0,business,0.0378,0.4367,Low
61,53819.54,0.1,11141.88,687,1970.59,2,0,home_improvement,0.0366,0.207,Medium
64,25634.53,0.4,18487.72,513,1771.62,5,1,home_improvement,0.0691,0.7212,Medium
46,68549.48,7.5,9148.14,647,1538.89,6,0,business,0.0224,0.1335,Medium
54,40759.29,4.9,4897.78,695,2895.45,0,0,education,0.071,0.1202,Low
43,75911.49,4.1,2759.21,719,1861.49,14,0,education,0.0245,0.0363,Low
51,35955.39,4.8,18123.85,604,18264.65,5,0,debt_consolidation,0.508,0.5041,Medium
40,34994.4,13.3,16266.27,569,1235.01,7,0,business,0.0353,0.4648,High
32,30554.53,5.3,17003.79,624,6352.69,4,0,medical,0.2079,0.5565,Medium
43,36055.79,5.2,14346.94,694,3758.28,4,0,home_improvement,0.1042,0.3979,Low
24,32836.14,7.1,4118.83,554,6832.54,6,0,debt_consolidation,0.2081,0.1254,High
43,60923.46,10.1,9064.25,628,4445.16,7,0,education,0.073,0.1488,Low
21,82747.88,1.5,12578.37,614,5530.77,13,0,debt_consolidation,0.0668,0.152,Medium
45,59512.05,4.8,8621.88,527,13495.98,14,0,other,0.2268,0.1449,Medium
22,47159.41,4.4,18795.71,524,3071.94,6,0,business,0.0651,0.3985,Medium
50,62532.63,0.7,12173.72,769,1363.34,2,0,education,0.0218,0.1947,Low
23,48136.22,3.7,19827.56,715,4741.76,5,0,home_improvement,0.0985,0.4119,Low
41,49726.17,0.4,26717.96,731,2524.62,8,0,home_improvement,0.0508,0.5373,Low
45,42052.77,1.0,17434.65,623,6583.97,13,0,business,0.1566,0.4146,Medium
40,74480.72,12.2,14786.47,662,2810.64,1,0,other,0.0377,0.1985,Low
42,13589.25,0.6,6071.81,696,2555.45,8,0,education,0.188,0.4468,Medium
41,16874.79,4.3,13841.49,776,14329.73,2,0,other,0.8491,0.8202,Medium
53,81929.32,2.0,5105.76,681,27722.78,2,0,other,0.3384,0.0623,High
58,44432.94,4.1,6477.52,597,2340.48,9,0,education,0.0527,0.1458,High
35,77545.25,1.3,15895.68,703,5094.97,1,0,debt_consolidation,0.0657,0.205,Low
35,36169.11,2.9,6251.73,423,3446.73,12,0,debt_consolidation,0.0953,0.1728,Medium
45,113223.84,10.1,52106.79,579,6437.67,13,0,medical,0.0569,0.4602,Low
41,45786.32,2.4,23114.64,658,3673.95,2,1,debt_consolidation,0.0802,0.5048,High
44,61371.19,2.2,13763.59,702,8490.66,12,0,home_improvement,0.1383,0.2243,Low
25,39199.8,3.0,2497.72,706,2146.58,6,0,education,0.0548,0.0637,Medium
26,31301.9,0.5,4278.2,618,13259.91,2,0,other,0.4236,0.1367,Low
63,20527.81,2.4,52436.8,639,4343.84,0,0,home_improvement,0.2116,2.5543,High
64,72609.57,0.0,9616.25,624,20767.73,3,0,medical,0.286,0.1324,High
43,59737.11,3.5,27178.93,705,20876.99,12,0,home_improvement,0.3495,0.455,High
24,51371.88,9.4,9776.98,693,5877.79,6,0,debt_consolidation,0.1144,0.1903,Low
47,27741.7,4.0,7336.03,642,3561.32,12,0,home_improvement,0.1284,0.2644,Medium
38,99482.1,4.7,7045.85,599,2965.62,12,0,home_improvement,0.0298,0.0708,Medium
41,51685.69,0.2,5318.99,681,6945.63,5,0,business,0.1344,0.1029,Low
48,69664.38,9.8,18777.38,658,7380.91,11,0,other,0.1059,0.2695,Low
55,48947.64,2.4,16786.21,771,3551.56,11,0,business,0.0726,0.3429,Medium
42,28432.53,18.4,9659.41,646,2405.47,9,1,debt_consolidation,0.0846,0.3397,Low
60,80516.56,0.6,3845.54,633,2050.85,2,0,home_improvement,0.0255,0.0478,Low
43,61413.45,14.5,11500.74,584,12287.74,14,0,home_improvement,0.2001,0.1873,Medium
23,44770.07,5.0,18701.25,772,1894.88,0,0,medical,0.0423,0.4177,Low
60,60890.67,0.3,50290.81,657,2868.03,7,0,business,0.0471,0.8259,Low
30,73774.75,17.8,24706.69,669,5329.5,12,0,home_improvement,0.0722,0.3349,Low
45,68193.4,0.1,14992.87,787,9875.03,1,0,debt_consolidation,0.1448,0.2199,Low
28,20833.9,6.6,8043.28,743,6150.48,4,1,education,0.2952,0.386,Low
31,23269.51,11.0,28225.38,539,1942.15,2,1,education,0.0835,1.2129,High
25,70715.82,1.0,14310.51,746,3304.06,3,0,debt_consolidation,0.0467,0.2024,Low
57,34611.45,2.1,14690.6,743,2717.26,13,0,education,0.0785,0.4244,Low
58,29018.64,4.1,27133.42,510,11368.66,2,0,debt_consolidation,0.3918,0.935,Medium
49,59044.82,5.7,11543.75,771,9292.66,2,0,business,0.1574,0.1955,Low
25,28581.87,10.3,22884.51,604,1851.89,14,0,business,0.0648,0.8006,Medium
29,38577.69,7.2,6500.52,711,4039.07,14,0,debt_consolidation,0.1047,0.1685,Low
22,75066.89,2.3,8704.02,609,5767.71,2,0,education,0.0768,0.1159,Medium
21,22992.63,8.6,17728.71,832,1532.16,9,0,debt_consolidation,0.0666,0.771,Low
60,24732.37,16.9,12888.46,667,11135.31,10,0,medical,0.4502,0.5211,Low
50,21905.69,1.3,11429.05,722,5986.91,10,0,debt_consolidation,0.2733,0.5217,Low
31,31869.91,0.4,6547.17,662,8663.72,14,0,home_improvement,0.2718,0.2054,Medium
48,51090.69,2.8,23776.62,566,1519.8,7,0,medical,0.0297,0.4654,High
64,35975.95,10.7,4962.42,643,4887.43,10,0,debt_consolidation,0.1358,0.1379,High
32,103950.96,0.8,22606.74,538,4462.77,0,0,medical,0.0429,0.2175,Low
59,61553.06,10.8,13774.42,674,2304.9,1,0,education,0.0374,0.2238,Low
46,48561.73,24.3,13903.78,633,4011.33,1,0,debt_consolidation,0.0826,0.2863,Low
33,92383.57,0.3,12969.06,539,10147.13,8,0,medical,0.1098,0.1404,Medium
28,25199.93,3.4,7952.64,614,2376.35,6,0,other,0.0943,0.3156,Medium
48,75605.61,2.0,13081.92,563,4906.96,9,0,education,0.0649,0.173,Medium
50,43558.96,2.5,16636.86,613,16562.49,6,0,medical,0.3802,0.3819,Low
29,39039.87,3.0,17107.49,638,1280.52,7,1,debt_consolidation,0.0328,0.4382,Medium
59,66538.47,6.7,12582.28,708,4787.89,12,0,home_improvement,0.072,0.1891,Low
51,39884.61,4.5,12482.71,580,2905.57,1,0,other,0.0728,0.313,Medium
41,53688.37,16.2,12427.53,584,7490.1,9,1,debt_consolidation,0.1395,0.2315,High
54,46632.11,2.0,11456.0,677,4031.54,10,0,home_improvement,0.0865,0.2457,Low
51,57138.07,3.9,4634.0,655,10786.58,0,0,other,0.1888,0.0811,Low
45,38042.52,8.4,9776.2,710,7139.85,11,0,business,0.1877,0.257,Low
32,77915.58,2.3,7163.26,634,5797.19,5,0,debt_consolidation,0.0744,0.0919,Low
21,17639.76,3.1,12122.24,694,9338.41,14,0,medical,0.5294,0.6872,Medium
42,67538.04,5.8,7704.53,418,4126.95,14,0,home_improvement,0.0611,0.1141,Medium
60,19041.58,9.9,16431.33,591,3163.67,14,0,debt_consolidation,0.1661,0.8629,High
57,33633.43,2.7,27254.3,653,5681.31,2,0,medical,0.1689,0.8103,Medium
21,63651.59,3.8,11027.75,641,3580.58,12,0,education,0.0563,0.1732,Low
21,17910.91,18.5,15730.02,662,1983.99,1,0,business,0.1108,0.8782,Low
62,53275.95,0.2,10057.86,720,2098.37,2,0,home_improvement,0.0394,0.1888,Medium
62,24694.28,3.0,12556.93,608,1798.51,3,0,education,0.0728,0.5085,High
41,30196.01,5.1,30226.12,674,4777.46,4,0,business,0.1582,1.001,High
35,29509.37,0.0,5286.15,631,4989.51,9,0,debt_consolidation,0.1691,0.1791,Medium
37,25042.59,4.5,8914.55,687,1333.36,9,1,medical,0.0532,0.356,High
42,20644.31,0.3,14233.71,689,11439.06,14,0,business,0.5541,0.6894,High
58,138080.72,9.7,12086.21,562,11972.84,3,0,medical,0.0867,0.0875,Medium
55,44746.31,8.2,10667.26,678,4173.88,7,0,debt_consolidation,0.0933,0.2384,Low
36,26404.47,0.2,6581.15,697,9902.86,5,0,debt_consolidation,0.375,0.2492,Medium
28,37009.8,0.3,17318.04,662,3441.25,6,0,home_improvement,0.093,0.4679,Medium
37,49927.66,7.0,12574.33,680,1406.88,3,0,medical,0.0282,0.2518,Low
37,40564.66,2.3,19648.47,663,4421.46,11,0,medical,0.109,0.4844,Medium
46,26018.92,4.3,24920.61,588,3627.71,12,0,education,0.1394,0.9578,High
33,31269.05,1.6,13027.68,613,6044.1,13,0,business,0.1933,0.4166,Medium
37,88686.08,0.9,29596.37,664,8631.36,6,1,home_improvement,0.0973,0.3337,High
58,24310.01,1.8,25015.61,644,11873.23,4,0,debt_consolidation,0.4884,1.029,High
37,18061.08,1.4,10281.82,597,2225.66,10,0,education,0.1232,0.5692,Medium
34,40377.28,3.0,32167.99,595,23955.3,11,0,medical,0.5933,0.7967,High
26,18660.08,6.9,19804.01,644,2304.19,1,0,medical,0.1235,1.0612,High
55,31104.67,4.0,28761.98,539,4929.47,8,0,debt_consolidation,0.1585,0.9247,Medium
34,26213.54,4.7,4459.48,610,6826.92,1,0,business,0.2604,0.1701,Low
28,26328.46,3.2,19974.92,750,4093.15,11,0,other,0.1555,0.7587,Low
35,50754.97,2.0,16106.58,672,921.16,1,0,medical,0.0181,0.3173,Low
47,55744.19,0.8,8183.07,614,1807.77,2,0,debt_consolidation,0.0324,0.1468,Low
33,32762.81,2.2,5436.11,613,3749.89,3,0,home_improvement,0.1145,0.1659,Low
51,46761.19,5.5,12206.45,842,5813.13,6,0,debt_consolidation,0.1243,0.261,Low
55,31956.78,6.6,13766.09,647,2237.75,4,0,medical,0.07,0.4308,Medium
26,59899.25,3.2,9386.63,693,6997.88,6,0,business,0.1168,0.1567,Low
25,23415.84,5.2,8517.68,592,6721.66,0,0,education,0.287,0.3637,Medium
42,53242.93,1.2,9609.4,689,8133.31,3,0,debt_consolidation,0.1528,0.1805,Medium
43,55300.67,9.8,8919.12,540,4674.55,1,0,education,0.0845,0.1613,Medium
45,157627.45,10.0,23355.87,618,3633.18,5,0,debt_consolidation,0.023,0.1482,Low
54,20389.56,1.9,8250.59,627,7053.27,1,0,other,0.3459,0.4046,Medium
46,184957.29,4.0,4978.78,478,4400.4,3,0,medical,0.0238,0.0269,Medium
25,71563.63,4.7,21406.69,687,13575.54,13,0,debt_consolidation,0.1897,0.2991,Medium
46,122229.7,3.2,23121.25,610,2046.25,4,0,education,0.0167,0.1892,Low
40,77082.58,12.1,12429.02,716,16903.02,7,0,home_improvement,0.2193,0.1612,Low
26,30583.93,6.7,6791.2,629,7840.67,4,0,education,0.2564,0.222,Low
26,68112.77,5.6,4173.25,572,4992.66,11,0,debt_consolidation,0.0733,0.0613,High
38,35142.75,3.7,13641.77,692,5667.96,1,0,debt_consolidation,0.1613,0.3882,Low
24,46907.26,0.4,18171.13,639,5159.29,14,0,debt_consolidation,0.11,0.3874,High
37,27245.88,0.6,8203.39,653,4702.66,9,0,home_improvement,0.1726,0.3011,Medium
34,34914.28,1.8,21616.54,691,13443.8,12,0,business,0.385,0.6191,High
34,76763.79,1.2,5659.25,667,16254.52,14,0,medical,0.2117,0.0737,Low
33,61021.3,15.2,13945.31,599,6438.39,13,0,debt_consolidation,0.1055,0.2285,Medium
27,81806.76,2.6,3942.71,514,7700.43,7,0,medical,0.0941,0.0482,High
64,24369.66,10.5,7560.45,574,2027.78,7,1,medical,0.0832,0.3102,Medium
35,19240.63,8.5,4669.01,635,3119.43,9,0,business,0.1621,0.2427,Low
39,85038.37,8.4,18741.01,648,6654.87,0,0,medical,0.0783,0.2204,Low
63,81947.69,1.2,16393.56,766,4563.0,8,0,home_improvement,0.0557,0.2,Low
64,54489.8,3.0,58066.24,816,6639.43,7,0,other,0.1218,1.0656,Low
55,60452.48,1.9,15011.27,641,1774.37,0,0,debt_consolidation,0.0294,0.2483,Low
37,75547.67,17.6,10323.12,685,6104.53,8,0,business,0.0808,0.1366,Low
55,53678.19,10.5,7195.37,613,25571.58,14,0,home_improvement,0.4764,0.134,Medium
39,64108.59,1.4,24136.59,596,2445.76,10,0,education,0.0381,0.3765,Medium
40,73674.45,1.9,65233.41,633,6228.54,8,1,home_improvement,0.0845,0.8854,High
56,46781.48,3.8,24474.83,602,3590.87,7,0,other,0.0768,0.5232,High
55,41241.59,1.6,15169.33,590,9992.77,10,0,debt_consolidation,0.2423,0.3678,Medium
52,59339.27,8.7,13930.92,606,5657.32,9,0,business,0.0953,0.2348,Medium
64,152102.06,8.6,5019.25,595,3428.52,6,0,debt_consolidation,0.0225,0.033,Medium
60,32085.46,6.4,22648.85,651,2719.15,5,0,other,0.0847,0.7059,Low
44,39522.68,5.8,8682.8,662,7103.14,4,0,debt_consolidation,0.1797,0.2197,Medium
37,20369.51,4.0,6496.69,558,3586.47,5,0,education,0.1761,0.3189,Low
27,60925.17,2.1,11940.42,678,34930.11,0,0,education,0.5733,0.196,Low
63,37610.3,9.1,8371.56,643,5692.73,0,0,other,0.1514,0.2226,Low
21,24338.96,9.8,7674.72,634,7250.83,8,0,other,0.2979,0.3153,Medium
55,47486.69,0.3,9963.27,676,1147.49,14,0,medical,0.0242,0.2098,Low
52,103498.85,2.5,4296.85,770,5635.14,5,0,business,0.0544,0.0415,Low
56,41109.19,0.1,11426.66,639,1345.76,2,0,business,0.0327,0.278,Medium
33,43033.88,9.1,15438.36,575,4041.3,8,0,debt_consolidation,0.0939,0.3587,Low
26,101504.0,1.0,7377.8,691,10008.75,2,0,business,0.0986,0.0727,Low
